CMDLINE /home/r0b00sj/.conda/envs/capstone/bin/python fit_gensim_lda.py
MEM 1000.437500 1522631563.7921
MEM 1000.937500 1522631563.8925
MEM 1000.937500 1522631563.9928
MEM 1000.937500 1522631564.0932
MEM 1003.000000 1522631564.1935
MEM 1002.812500 1522631564.2938
MEM 1002.812500 1522631564.3942
MEM 1004.062500 1522631564.4945
MEM 1005.125000 1522631564.5949
MEM 1005.875000 1522631564.6952
MEM 1005.875000 1522631564.7956
MEM 1005.875000 1522631564.8960
MEM 1006.562500 1522631564.9964
MEM 1007.812500 1522631565.0967
MEM 1007.625000 1522631565.1971
MEM 1008.500000 1522631565.2974
MEM 1008.625000 1522631565.3978
MEM 1009.625000 1522631565.4983
MEM 1010.562500 1522631565.5985
MEM 1010.812500 1522631565.6989
MEM 1010.812500 1522631565.7993
MEM 1012.062500 1522631565.8996
MEM 1012.562500 1522631566.0000
MEM 1013.562500 1522631566.1004
MEM 1013.375000 1522631566.2007
MEM 1013.812500 1522631566.3010
MEM 1013.812500 1522631566.4014
MEM 1017.062500 1522631566.5016
MEM 1016.312500 1522631566.6018
MEM 1015.875000 1522631566.7022
MEM 1016.125000 1522631566.8025
MEM 1016.125000 1522631566.9029
MEM 1017.312500 1522631567.0033
MEM 1017.312500 1522631567.1037
MEM 1017.937500 1522631567.2040
MEM 1018.875000 1522631567.3043
MEM 1018.875000 1522631567.4046
MEM 1019.500000 1522631567.5050
MEM 1019.500000 1522631567.6053
MEM 1020.625000 1522631567.7057
MEM 1021.125000 1522631567.8060
MEM 1021.125000 1522631567.9064
MEM 1023.312500 1522631568.0067
MEM 1022.875000 1522631568.1070
MEM 1023.687500 1522631568.2074
MEM 1024.062500 1522631568.3077
MEM 1025.250000 1522631568.4081
MEM 1026.375000 1522631568.5084
MEM 1027.562500 1522631568.6086
MEM 1027.562500 1522631568.7090
MEM 1026.000000 1522631568.8092
MEM 1028.625000 1522631568.9095
MEM 1027.312500 1522631569.0097
MEM 1028.062500 1522631569.1100
MEM 1028.812500 1522631569.2104
MEM 1029.437500 1522631569.3107
MEM 1029.250000 1522631569.4111
MEM 1029.687500 1522631569.5115
MEM 1030.875000 1522631569.6118
MEM 1032.000000 1522631569.7122
MEM 1031.937500 1522631569.8125
MEM 1031.937500 1522631569.9128
MEM 1033.125000 1522631570.0131
MEM 1033.750000 1522631570.1134
MEM 1033.750000 1522631570.2137
MEM 1034.687500 1522631570.3141
MEM 1034.687500 1522631570.4145
MEM 1036.812500 1522631570.5148
MEM 1036.812500 1522631570.6152
MEM 1037.625000 1522631570.7156
MEM 1037.625000 1522631570.8159
MEM 1038.812500 1522631570.9167
MEM 1038.812500 1522631571.0172
MEM 1038.812500 1522631571.1174
MEM 1038.812500 1522631571.2177
MEM 1040.437500 1522631571.3180
MEM 1040.437500 1522631571.4184
MEM 1042.000000 1522631571.5188
MEM 1042.000000 1522631571.6192
MEM 1043.125000 1522631571.7195
MEM 1043.125000 1522631571.8198
MEM 1044.625000 1522631571.9202
MEM 1045.187500 1522631572.0206
MEM 1044.687500 1522631572.1210
MEM 1045.937500 1522631572.2213
MEM 1046.625000 1522631572.3218
MEM 1046.625000 1522631572.4220
MEM 1048.500000 1522631572.5223
MEM 1048.750000 1522631572.6227
MEM 1048.750000 1522631572.7230
MEM 1049.562500 1522631572.8234
MEM 1050.312500 1522631572.9238
MEM 1051.062500 1522631573.0240
MEM 1051.062500 1522631573.1243
MEM 1052.125000 1522631573.2246
MEM 1053.562500 1522631573.3250
MEM 1053.562500 1522631573.4253
MEM 1054.875000 1522631573.5257
MEM 1055.437500 1522631573.6260
MEM 1055.500000 1522631573.7263
MEM 1059.625000 1522631573.8267
MEM 1057.687500 1522631573.9270
MEM 1057.937500 1522631574.0273
MEM 1057.937500 1522631574.1277
MEM 1059.437500 1522631574.2283
MEM 1060.000000 1522631574.3286
MEM 1060.437500 1522631574.4289
MEM 1061.687500 1522631574.5293
MEM 1061.750000 1522631574.6296
MEM 1061.750000 1522631574.7300
MEM 1063.437500 1522631574.8303
MEM 1063.437500 1522631574.9305
MEM 1065.875000 1522631575.0309
MEM 1065.500000 1522631575.1312
MEM 1066.437500 1522631575.2316
MEM 1066.375000 1522631575.3318
MEM 1066.375000 1522631575.4322
MEM 1069.062500 1522631575.5325
MEM 1068.375000 1522631575.6328
MEM 1069.625000 1522631575.7332
MEM 1069.500000 1522631575.8336
MEM 1069.500000 1522631575.9340
MEM 1070.875000 1522631576.0344
MEM 1071.625000 1522631576.1348
MEM 1072.875000 1522631576.2351
MEM 1073.187500 1522631576.3354
MEM 1073.250000 1522631576.4358
MEM 1073.250000 1522631576.5361
MEM 1076.875000 1522631576.6364
MEM 1074.750000 1522631576.7367
MEM 1074.375000 1522631576.8369
MEM 1074.375000 1522631576.9373
MEM 1075.875000 1522631577.0376
MEM 1076.312500 1522631577.1380
MEM 1076.312500 1522631577.2384
MEM 1077.625000 1522631577.3387
MEM 1078.937500 1522631577.4389
MEM 1078.875000 1522631577.5394
MEM 1078.875000 1522631577.6397
MEM 1080.000000 1522631577.7401
MEM 1080.875000 1522631577.8404
MEM 1081.250000 1522631577.9409
MEM 1081.250000 1522631578.0412
MEM 1081.250000 1522631578.1414
MEM 1082.000000 1522631578.2418
MEM 1082.000000 1522631578.3422
MEM 1082.000000 1522631578.4426
MEM 1082.000000 1522631578.5429
MEM 1082.000000 1522631578.6432
MEM 1082.000000 1522631578.7437
MEM 1082.000000 1522631578.8440
MEM 1082.000000 1522631578.9444
MEM 1082.000000 1522631579.0447
MEM 1082.000000 1522631579.1451
MEM 1082.000000 1522631579.2454
MEM 1082.000000 1522631579.3458
MEM 1082.000000 1522631579.4462
MEM 1082.000000 1522631579.5466
MEM 1082.000000 1522631579.6469
MEM 1082.000000 1522631579.7473
MEM 1082.000000 1522631579.8476
MEM 1082.000000 1522631579.9480
MEM 1082.000000 1522631580.0482
MEM 1082.000000 1522631580.1485
MEM 1082.000000 1522631580.2488
MEM 1082.000000 1522631580.3492
MEM 1082.000000 1522631580.4496
MEM 1082.000000 1522631580.5499
MEM 1082.437500 1522631580.6502
MEM 1098.812500 1522631580.7506
MEM 1098.812500 1522631580.8510
MEM 1098.812500 1522631580.9515
MEM 1098.812500 1522631581.0518
MEM 1098.812500 1522631581.1523
MEM 1098.812500 1522631581.2526
MEM 1101.312500 1522631581.3529
MEM 1097.875000 1522631581.4532
MEM 1088.625000 1522631581.5537
MEM 1087.500000 1522631581.6539
MEM 1088.312500 1522631581.7543
MEM 1088.750000 1522631581.8546
MEM 1088.750000 1522631581.9550
MEM 1089.750000 1522631582.0554
MEM 1089.750000 1522631582.1558
MEM 1089.750000 1522631582.2562
MEM 1090.812500 1522631582.3565
MEM 1091.750000 1522631582.4568
MEM 1091.750000 1522631582.5571
MEM 1092.875000 1522631582.6574
MEM 1093.875000 1522631582.7577
MEM 1093.875000 1522631582.8581
MEM 1093.875000 1522631582.9585
MEM 1097.875000 1522631583.0588
MEM 1097.875000 1522631583.1592
MEM 1095.375000 1522631583.2596
MEM 1096.125000 1522631583.3599
MEM 1096.125000 1522631583.4603
MEM 1097.187500 1522631583.5606
MEM 1097.125000 1522631583.6609
MEM 1098.250000 1522631583.7614
MEM 1099.687500 1522631583.8617
MEM 1098.937500 1522631583.9621
MEM 1101.437500 1522631584.0624
MEM 1100.375000 1522631584.1626
MEM 1101.312500 1522631584.2628
MEM 1100.875000 1522631584.3631
MEM 1101.250000 1522631584.4634
MEM 1103.875000 1522631584.5638
MEM 1103.562500 1522631584.6641
MEM 1104.187500 1522631584.7644
MEM 1103.750000 1522631584.8648
MEM 1105.562500 1522631584.9652
MEM 1104.437500 1522631585.0655
MEM 1104.437500 1522631585.1657
MEM 1106.812500 1522631585.2661
MEM 1106.125000 1522631585.3666
MEM 1106.125000 1522631585.4669
MEM 1107.625000 1522631585.5672
MEM 1108.062500 1522631585.6675
MEM 1108.062500 1522631585.7677
MEM 1108.937500 1522631585.8680
MEM 1109.750000 1522631585.9682
MEM 1111.062500 1522631586.0685
MEM 1111.625000 1522631586.1688
MEM 1111.625000 1522631586.2692
MEM 1111.625000 1522631586.3697
MEM 1111.625000 1522631586.4700
MEM 1111.625000 1522631586.5703
MEM 1115.687500 1522631586.6706
MEM 1115.687500 1522631586.7709
MEM 1114.375000 1522631586.8711
MEM 1113.375000 1522631586.9713
MEM 1113.875000 1522631587.0717
MEM 1115.750000 1522631587.1721
MEM 1115.375000 1522631587.2724
MEM 1116.312500 1522631587.3726
MEM 1117.187500 1522631587.4728
MEM 1117.812500 1522631587.5730
MEM 1119.250000 1522631587.6732
MEM 1119.125000 1522631587.7735
MEM 1119.125000 1522631587.8739
MEM 1119.125000 1522631587.9742
MEM 1121.375000 1522631588.0746
MEM 1121.812500 1522631588.1748
MEM 1122.562500 1522631588.2751
MEM 1123.312500 1522631588.3755
MEM 1123.687500 1522631588.4759
MEM 1123.687500 1522631588.5762
MEM 1125.437500 1522631588.6764
MEM 1127.125000 1522631588.7767
MEM 1126.625000 1522631588.8771
MEM 1127.312500 1522631588.9774
MEM 1127.625000 1522631589.0776
MEM 1128.125000 1522631589.1779
MEM 1128.750000 1522631589.2783
MEM 1129.437500 1522631589.3786
MEM 1130.000000 1522631589.4790
MEM 1131.000000 1522631589.5794
MEM 1131.875000 1522631589.6796
MEM 1131.562500 1522631589.7800
MEM 1131.937500 1522631589.8804
MEM 1132.750000 1522631589.9807
MEM 1132.750000 1522631590.0810
MEM 1134.437500 1522631590.1814
MEM 1135.187500 1522631590.2817
MEM 1135.500000 1522631590.3819
MEM 1136.500000 1522631590.4823
MEM 1135.625000 1522631590.5826
MEM 1137.062500 1522631590.6830
MEM 1137.062500 1522631590.7833
MEM 1137.062500 1522631590.8836
MEM 1137.062500 1522631590.9839
MEM 1138.562500 1522631591.0842
MEM 1139.125000 1522631591.1845
MEM 1139.500000 1522631591.2849
MEM 1140.375000 1522631591.3856
MEM 1140.812500 1522631591.4859
MEM 1140.812500 1522631591.5863
MEM 1142.437500 1522631591.6866
MEM 1142.437500 1522631591.7869
MEM 1143.125000 1522631591.8873
MEM 1143.125000 1522631591.9876
MEM 1144.687500 1522631592.0880
MEM 1144.687500 1522631592.1884
MEM 1145.750000 1522631592.2887
MEM 1146.375000 1522631592.3890
MEM 1146.375000 1522631592.4894
MEM 1146.375000 1522631592.5898
MEM 1148.437500 1522631592.6901
MEM 1149.000000 1522631592.7905
MEM 1149.000000 1522631592.8908
MEM 1150.187500 1522631592.9911
MEM 1150.187500 1522631593.0915
MEM 1151.562500 1522631593.1919
MEM 1152.062500 1522631593.2923
MEM 1152.312500 1522631593.3926
MEM 1152.312500 1522631593.4929
MEM 1153.312500 1522631593.5933
MEM 1154.812500 1522631593.6937
MEM 1155.062500 1522631593.7940
MEM 1155.437500 1522631593.8943
MEM 1156.125000 1522631593.9946
MEM 1156.875000 1522631594.0949
MEM 1156.875000 1522631594.1951
MEM 1157.312500 1522631594.2954
MEM 1157.312500 1522631594.3958
MEM 1160.062500 1522631594.4961
MEM 1159.187500 1522631594.5965
MEM 1160.062500 1522631594.6968
MEM 1161.000000 1522631594.7972
MEM 1161.000000 1522631594.8976
MEM 1161.000000 1522631594.9979
MEM 1161.000000 1522631595.0983
MEM 1165.250000 1522631595.1986
MEM 1165.250000 1522631595.2990
MEM 1162.500000 1522631595.3993
MEM 1162.500000 1522631595.4997
MEM 1164.125000 1522631595.5999
MEM 1164.187500 1522631595.7003
MEM 1165.500000 1522631595.8006
MEM 1165.312500 1522631595.9009
MEM 1165.562500 1522631596.0013
MEM 1165.937500 1522631596.1016
MEM 1166.437500 1522631596.2018
MEM 1168.437500 1522631596.3020
MEM 1167.625000 1522631596.4023
MEM 1169.250000 1522631596.5027
MEM 1168.750000 1522631596.6030
MEM 1168.750000 1522631596.7034
MEM 1168.750000 1522631596.8037
MEM 1170.562500 1522631596.9042
MEM 1170.562500 1522631597.0045
MEM 1171.437500 1522631597.1048
MEM 1171.437500 1522631597.2052
MEM 1172.437500 1522631597.3055
MEM 1172.500000 1522631597.4060
MEM 1173.062500 1522631597.5064
MEM 1173.062500 1522631597.6067
MEM 1174.875000 1522631597.7088
MEM 1175.312500 1522631597.8090
MEM 1176.312500 1522631597.9093
MEM 1176.125000 1522631598.0097
MEM 1176.125000 1522631598.1099
MEM 1178.437500 1522631598.2104
MEM 1177.812500 1522631598.3108
MEM 1178.312500 1522631598.4112
MEM 1179.000000 1522631598.5115
MEM 1179.687500 1522631598.6118
MEM 1180.375000 1522631598.7122
MEM 1180.375000 1522631598.8125
MEM 1180.375000 1522631598.9129
MEM 1181.625000 1522631599.0133
MEM 1182.562500 1522631599.1135
MEM 1182.562500 1522631599.2139
MEM 1183.500000 1522631599.3143
MEM 1183.500000 1522631599.4145
MEM 1184.562500 1522631599.5148
MEM 1185.437500 1522631599.6151
MEM 1189.500000 1522631599.7154
MEM 1189.500000 1522631599.8159
MEM 1186.437500 1522631599.9162
MEM 1186.437500 1522631600.0164
MEM 1187.562500 1522631600.1169
MEM 1187.562500 1522631600.2173
MEM 1189.312500 1522631600.3175
MEM 1189.187500 1522631600.4178
MEM 1189.187500 1522631600.5183
MEM 1191.062500 1522631600.6187
MEM 1191.062500 1522631600.7191
MEM 1192.062500 1522631600.8193
MEM 1192.062500 1522631600.9196
MEM 1193.625000 1522631601.0200
MEM 1194.750000 1522631601.1204
MEM 1194.937500 1522631601.2207
MEM 1195.500000 1522631601.3210
MEM 1196.250000 1522631601.4213
MEM 1197.562500 1522631601.5216
MEM 1198.250000 1522631601.6219
MEM 1198.250000 1522631601.7223
MEM 1199.000000 1522631601.8225
MEM 1200.187500 1522631601.9228
MEM 1200.187500 1522631602.0231
MEM 1201.375000 1522631602.1235
MEM 1201.375000 1522631602.2237
MEM 1202.875000 1522631602.3240
MEM 1202.500000 1522631602.4244
MEM 1203.125000 1522631602.5248
MEM 1203.125000 1522631602.6251
MEM 1204.812500 1522631602.7254
MEM 1204.812500 1522631602.8258
MEM 1204.812500 1522631602.9261
MEM 1206.375000 1522631603.0264
MEM 1206.562500 1522631603.1268
MEM 1207.312500 1522631603.2271
MEM 1207.562500 1522631603.3275
MEM 1208.250000 1522631603.4278
MEM 1210.062500 1522631603.5282
MEM 1209.562500 1522631603.6286
MEM 1210.875000 1522631603.7290
MEM 1210.250000 1522631603.8295
MEM 1211.250000 1522631603.9298
MEM 1211.250000 1522631604.0302
MEM 1212.375000 1522631604.1305
MEM 1212.375000 1522631604.2309
MEM 1214.437500 1522631604.3313
MEM 1212.437500 1522631604.4316
MEM 1213.312500 1522631604.5318
MEM 1214.500000 1522631604.6322
MEM 1214.437500 1522631604.7325
MEM 1214.937500 1522631604.8328
MEM 1216.062500 1522631604.9332
MEM 1216.062500 1522631605.0335
MEM 1216.062500 1522631605.1338
MEM 1216.062500 1522631605.2342
MEM 1217.312500 1522631605.3346
MEM 1217.312500 1522631605.4349
MEM 1218.312500 1522631605.5353
MEM 1218.312500 1522631605.6356
MEM 1220.312500 1522631605.7362
MEM 1220.812500 1522631605.8365
MEM 1220.812500 1522631605.9369
MEM 1222.375000 1522631606.0373
MEM 1222.375000 1522631606.1376
MEM 1223.500000 1522631606.2380
MEM 1223.937500 1522631606.3383
MEM 1223.687500 1522631606.4386
MEM 1224.312500 1522631606.5390
MEM 1224.312500 1522631606.6395
MEM 1224.875000 1522631606.7403
MEM 1225.562500 1522631606.8406
MEM 1225.875000 1522631606.9410
MEM 1225.875000 1522631607.0415
MEM 1227.562500 1522631607.1417
MEM 1228.437500 1522631607.2420
MEM 1228.437500 1522631607.3424
MEM 1228.812500 1522631607.4427
MEM 1228.812500 1522631607.5430
MEM 1230.250000 1522631607.6433
MEM 1230.625000 1522631607.7436
MEM 1230.625000 1522631607.8440
MEM 1231.375000 1522631607.9443
MEM 1231.375000 1522631608.0446
MEM 1232.125000 1522631608.1450
MEM 1233.875000 1522631608.2453
MEM 1233.875000 1522631608.3456
MEM 1233.375000 1522631608.4459
MEM 1234.625000 1522631608.5463
MEM 1234.812500 1522631608.6466
MEM 1234.937500 1522631608.7469
MEM 1236.062500 1522631608.8472
MEM 1236.062500 1522631608.9475
MEM 1237.062500 1522631609.0477
MEM 1237.812500 1522631609.1480
MEM 1238.437500 1522631609.2483
MEM 1239.750000 1522631609.3487
MEM 1239.062500 1522631609.4490
MEM 1240.062500 1522631609.5495
MEM 1240.437500 1522631609.6498
MEM 1240.437500 1522631609.7502
MEM 1240.437500 1522631609.8505
MEM 1240.437500 1522631609.9509
MEM 1242.937500 1522631610.0512
MEM 1243.312500 1522631610.1515
MEM 1243.312500 1522631610.2519
MEM 1243.312500 1522631610.3523
MEM 1244.750000 1522631610.4526
MEM 1246.000000 1522631610.5530
MEM 1246.687500 1522631610.6535
MEM 1246.000000 1522631610.7538
MEM 1246.000000 1522631610.8542
MEM 1247.187500 1522631610.9546
MEM 1248.812500 1522631611.0550
MEM 1248.875000 1522631611.1555
MEM 1248.375000 1522631611.2557
MEM 1249.812500 1522631611.3560
MEM 1249.812500 1522631611.4564
MEM 1251.250000 1522631611.5568
MEM 1251.500000 1522631611.6572
MEM 1252.062500 1522631611.7578
MEM 1252.062500 1522631611.8583
MEM 1254.250000 1522631611.9587
MEM 1253.375000 1522631612.0590
MEM 1253.312500 1522631612.1594
MEM 1254.062500 1522631612.2598
MEM 1254.062500 1522631612.3601
MEM 1254.937500 1522631612.4604
MEM 1254.937500 1522631612.5608
MEM 1257.125000 1522631612.6611
MEM 1256.312500 1522631612.7614
MEM 1256.812500 1522631612.8617
MEM 1256.812500 1522631612.9620
MEM 1257.500000 1522631613.0623
MEM 1257.500000 1522631613.1626
MEM 1258.812500 1522631613.2629
MEM 1260.250000 1522631613.3633
MEM 1260.687500 1522631613.4636
MEM 1260.687500 1522631613.5639
MEM 1261.687500 1522631613.6642
MEM 1262.250000 1522631613.7646
MEM 1263.875000 1522631613.8648
MEM 1263.875000 1522631613.9650
MEM 1263.875000 1522631614.0653
MEM 1263.875000 1522631614.1657
MEM 1263.875000 1522631614.2659
MEM 1263.875000 1522631614.3660
MEM 1263.875000 1522631614.4663
MEM 1263.875000 1522631614.5666
MEM 1263.875000 1522631614.6670
MEM 1263.875000 1522631614.7673
MEM 1263.875000 1522631614.8677
MEM 1263.875000 1522631614.9679
MEM 1263.625000 1522631615.0681
MEM 1265.125000 1522631615.1684
MEM 1265.437500 1522631615.2687
MEM 1267.250000 1522631615.3690
MEM 1267.750000 1522631615.4694
MEM 1268.250000 1522631615.5697
MEM 1269.062500 1522631615.6701
MEM 1268.937500 1522631615.7704
MEM 1270.125000 1522631615.8706
MEM 1270.500000 1522631615.9709
MEM 1270.875000 1522631616.0713
MEM 1270.875000 1522631616.1717
MEM 1272.000000 1522631616.2722
MEM 1273.125000 1522631616.3726
MEM 1273.062500 1522631616.4730
MEM 1273.062500 1522631616.5734
MEM 1275.875000 1522631616.6738
MEM 1275.875000 1522631616.7742
MEM 1276.062500 1522631616.8745
MEM 1275.562500 1522631616.9752
MEM 1275.562500 1522631617.0756
MEM 1276.812500 1522631617.1759
MEM 1277.437500 1522631617.2763
MEM 1278.000000 1522631617.3766
MEM 1278.812500 1522631617.4770
MEM 1279.187500 1522631617.5773
MEM 1279.500000 1522631617.6776
MEM 1280.000000 1522631617.7779
MEM 1280.937500 1522631617.8782
MEM 1281.375000 1522631617.9786
MEM 1282.625000 1522631618.0789
MEM 1282.562500 1522631618.1791
MEM 1283.250000 1522631618.2794
MEM 1283.250000 1522631618.3798
MEM 1283.250000 1522631618.4802
MEM 1284.125000 1522631618.5805
MEM 1284.125000 1522631618.6808
MEM 1285.250000 1522631618.7811
MEM 1286.625000 1522631618.8814
MEM 1286.312500 1522631618.9817
MEM 1287.687500 1522631619.0821
MEM 1287.750000 1522631619.1825
MEM 1288.437500 1522631619.2828
MEM 1288.437500 1522631619.3831
MEM 1289.375000 1522631619.4834
MEM 1290.125000 1522631619.5837
MEM 1290.125000 1522631619.6841
MEM 1291.062500 1522631619.7844
MEM 1291.062500 1522631619.8848
MEM 1292.062500 1522631619.9851
MEM 1292.375000 1522631620.0855
MEM 1292.375000 1522631620.1857
MEM 1292.375000 1522631620.2863
MEM 1294.812500 1522631620.3868
MEM 1295.062500 1522631620.4871
MEM 1295.062500 1522631620.5874
MEM 1295.062500 1522631620.6877
MEM 1295.062500 1522631620.7881
MEM 1296.562500 1522631620.8884
MEM 1296.562500 1522631620.9888
MEM 1298.500000 1522631621.0892
MEM 1298.437500 1522631621.1896
MEM 1299.562500 1522631621.2898
MEM 1299.812500 1522631621.3902
MEM 1299.812500 1522631621.4905
MEM 1301.187500 1522631621.5909
MEM 1300.500000 1522631621.6913
MEM 1301.875000 1522631621.7916
MEM 1302.312500 1522631621.8919
MEM 1302.312500 1522631621.9922
MEM 1304.375000 1522631622.0925
MEM 1303.750000 1522631622.1928
MEM 1304.812500 1522631622.2932
MEM 1304.812500 1522631622.3936
MEM 1305.875000 1522631622.4939
MEM 1305.875000 1522631622.5943
MEM 1306.812500 1522631622.6946
MEM 1307.437500 1522631622.7949
MEM 1307.437500 1522631622.8953
MEM 1308.187500 1522631622.9957
MEM 1309.000000 1522631623.0960
MEM 1309.875000 1522631623.1964
MEM 1309.875000 1522631623.2966
MEM 1311.062500 1522631623.3970
MEM 1311.062500 1522631623.4973
MEM 1312.312500 1522631623.5977
MEM 1312.437500 1522631623.6980
MEM 1313.312500 1522631623.7983
MEM 1313.312500 1522631623.8986
MEM 1313.312500 1522631623.9990
MEM 1315.125000 1522631624.0995
MEM 1315.125000 1522631624.1998
MEM 1315.625000 1522631624.3000
MEM 1317.312500 1522631624.4004
MEM 1317.062500 1522631624.5008
MEM 1317.375000 1522631624.6011
MEM 1318.437500 1522631624.7015
MEM 1318.687500 1522631624.8018
MEM 1318.437500 1522631624.9021
MEM 1320.375000 1522631625.0025
MEM 1319.875000 1522631625.1027
MEM 1319.875000 1522631625.2030
MEM 1321.375000 1522631625.3034
MEM 1321.375000 1522631625.4038
MEM 1322.937500 1522631625.5043
MEM 1323.062500 1522631625.6046
MEM 1323.125000 1522631625.7049
MEM 1323.812500 1522631625.8051
MEM 1324.312500 1522631625.9055
MEM 1324.312500 1522631626.0058
MEM 1325.625000 1522631626.1062
MEM 1326.375000 1522631626.2065
MEM 1327.250000 1522631626.3068
MEM 1327.250000 1522631626.4071
MEM 1328.625000 1522631626.5075
MEM 1329.187500 1522631626.6079
MEM 1330.937500 1522631626.7082
